 ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Continuous interest rate (after tax), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Per Share Net profit before tax (Yuan ¥), Net Value Growth Rate, Interest Expense Ratio, Borrowing dependency, Net profit before tax/Paid-in capital, Retained Earnings to Total Assets, Total income/Total expense, Net Income to Total Assets, Net Income to Stockholder's Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT),Bankrupt?
0.551788051,0.571176187,0.781610396,0.17706797,0.17706797,0.17706797,0.218776591,0.174738269,0.000439996,0.631424912,0.371992449,0.173780258,0.934835229,0.002301104,0.806317964,0.840691692,0.027033526,0.566098457,0
0.550534235,0.542427325,0.781617273,0.19763179,0.19763179,0.19763179,0.221045665,0.177299089,0.000582785,0.6307191,0.369740071,0.176329085,0.957603554,0.002867568,0.874451641,0.845345119,0.026817418,0.565280579,0
0.607882686,0.547459714,0.781761554,0.182630315,0.182630315,0.182630315,0.221802023,0.189877231,0.000491102,0.630830742,0.373319943,0.188884699,0.946518295,0.003076304,0.834655161,0.842606977,0.026796803,0.565185176,0
0.581879634,0.576101504,0.781841273,0.226075597,0.226075597,0.226075597,0.247234566,0.18739173,0.000516805,0.631603677,0.377817989,0.186124727,0.940005629,0.002612905,0.820394363,0.842175751,0.027122881,0.566362234,0
0.594526821,0.589164302,0.781922396,0.197126122,0.197126122,0.197126122,0.241278245,0.189801913,0.00051436,0.631321146,0.376352937,0.188666013,0.94283092,0.002640555,0.834540474,0.843125731,0.027052055,0.566156095,0
0.588475796,0.585791531,0.781680291,0.176435886,0.176435886,0.176435886,0.22908197,0.183625819,0.000482767,0.630833824,0.372370455,0.182655908,0.941547257,0.00252386,0.826485765,0.842012823,0.026853984,0.565441158,0
0.579317488,0.573745918,0.781635097,0.181829674,0.181829674,0.181829674,0.231161955,0.186487911,0.000460858,0.631380735,0.37718276,0.185528995,0.940977775,0.002347189,0.817782345,0.842020324,0.02701137,0.566027343,0
0.563835587,0.555008298,0.78168801,0.192111584,0.192111584,0.192111584,0.226623806,0.181667545,0.000465299,0.631233134,0.37074324,0.180687731,0.948291057,0.002370787,0.813022466,0.841162365,0.026963179,0.565863805,0
0.597252508,0.581133894,0.781679448,0.19143736,0.19143736,0.19143736,0.237780089,0.194095052,0.000498514,0.631002657,0.372542682,0.193167936,0.951351477,0.002396913,0.831351886,0.842673716,0.026906448,0.565654055,0
0.527802006,0.523314953,0.781555659,0.180396949,0.180396949,0.180396949,0.212442091,0.167959629,0.000442965,0.624126724,0.373675581,0.166940653,0.939561351,0.002212824,0.791851948,0.839741926,0.025964301,0.547035872,0
0.520388138,0.522030087,0.781488009,0.162487885,0.162487885,0.162487885,0.207809398,0.165022219,0.000425073,0.626939357,0.377511558,0.164406907,0.909745325,0.002140814,0.784648939,0.83888655,0.026125058,0.556566839,1
0.586458788,0.573638846,0.781812642,0.219923307,0.219923307,0.219923307,0.243830954,0.196053325,0.000473285,0.631049575,0.37594809,0.19510595,0.941294675,0.002747096,0.824914279,0.842301738,0.026925897,0.565728214,0
0.571085914,0.563252851,0.781737835,0.220766087,0.220766087,0.220766087,0.237023731,0.190555095,0.000464027,0.631179367,0.37664371,0.189601086,0.941093086,0.002548938,0.816293759,0.84173294,0.026963159,0.565863735,0
0.544864806,0.528079662,0.781617975,0.177868611,0.177868611,0.177868611,0.217074785,0.172704677,0.000462405,0.631805044,0.372925162,0.171736671,0.932900561,0.002303263,0.800562579,0.840346046,0.027243084,0.566667784,0
0.53456171,0.520959366,0.781541483,0.165774725,0.165774725,0.165774725,0.212063912,0.169993221,0.000449154,0.634944384,0.375120503,0.169006862,0.928539736,0.002231578,0.796094757,0.840054325,0.047108615,0.569948116,0
0.563726559,0.564858932,0.781663168,0.182883149,0.182883149,0.182883149,0.226718351,0.180161181,0.000467196,0.630856769,0.377072043,0.17918709,0.936813058,0.002407912,0.811876396,0.841481127,0.026865111,0.56548796,0
0.55805713,0.537180791,0.781640571,0.194387089,0.194387089,0.194387089,0.221045665,0.178880771,0.000448256,0.630671155,0.371028422,0.177950381,0.93701903,0.002455015,0.81149996,0.840959642,0.026806953,0.565232608,0
0.524912778,0.522511912,0.78154429,0.183178121,0.183178121,0.183178121,0.211307554,0.167733675,0.000439347,0.62932905,0.372737277,0.166721967,0.929953336,0.0021894,0.791668826,0.839725062,0.026482049,0.563075143,0
0.55440471,0.542106108,0.781608431,0.180059837,0.180059837,0.180059837,0.219911128,0.178202907,0.000461456,0.631016698,0.373312114,0.176140563,0.938541378,0.002421963,0.808565728,0.840890283,0.026884937,0.56556911,0
0.59583515,0.602869533,0.781674396,0.195609119,0.195609119,0.195609119,0.241845514,0.19545078,0.000468294,0.630612252,0.369637181,0.194472513,0.944778193,0.002490646,0.833022416,0.842285933,0.026791157,0.565158396,0
0.494494113,0.51330371,0.781474115,0.154523619,0.154144368,0.154144368,0.204783965,0.156285305,0.000383449,0.62966021,0.383786679,0.156172234,0.91591844,0.002103731,0.768874463,0.836133758,0.026533775,0.563535999,0
0.551242913,0.540660635,0.781699659,0.182082508,0.182082508,0.182082508,0.220289307,0.176470588,0.000453172,0.631107793,0.372456568,0.175484503,0.937197138,0.00248062,0.806505,0.840709771,0.026912397,0.565676998,0
0.550370693,0.542695005,0.781635519,0.182925288,0.182925288,0.182925288,0.221612934,0.176545906,0.000447806,0.631102999,0.371752001,0.175318603,0.93915298,0.00230954,0.806598562,0.840743461,0.02691797,0.565698279,0
0.535433929,0.533861556,0.78158415,0.150056888,0.150056888,0.150056888,0.2149948,0.17006854,0.000444088,0.634238915,0.373610717,0.16906719,0.860211343,0.002236327,0.796533251,0.840082673,0.032230572,0.569377552,0
0.599978195,0.600299802,0.781807449,0.191521638,0.191521638,0.191521638,0.242790962,0.194772916,0.000514859,0.630828002,0.372850231,0.193002036,0.943531167,0.002501361,0.832646979,0.842761017,0.026848252,0.565416685,0
0.557893589,0.52674126,0.781523238,0.180734061,0.180734061,0.180734061,0.209227569,0.179407999,0.0004648,0.630977315,0.37313094,0.178146444,0.938041638,0.00243671,0.810076813,0.841151451,0.026887958,0.565581234,0
0.562200174,0.577546978,0.781663729,0.180523366,0.180523366,0.180523366,0.224071098,0.177976953,0.000452623,0.630901631,0.37369683,0.176992685,0.937403161,0.00235972,0.812283065,0.841198935,0.026877817,0.565540294,0
0.543556476,0.532469618,0.781597483,0.181534701,0.181534701,0.181534701,0.218020233,0.173683814,0.000457813,0.630634512,0.370366353,0.172732071,0.943051861,0.002362238,0.812830944,0.841099638,0.026797021,0.565186203,0
0.54230266,0.541142459,0.781569413,0.180059837,0.180059837,0.180059837,0.214616621,0.171876177,0.000460009,0.631750935,0.373501117,0.170877008,0.940513351,0.002342756,0.801033204,0.840382079,0.027343065,0.566887146,0
0.587494549,0.57915306,0.781779519,0.226581265,0.226581265,0.226581265,0.248558192,0.204338329,0.000472411,0.631055054,0.376066636,0.203423573,0.946288332,0.00286967,0.826253737,0.842438251,0.026906212,0.565653137,0
0.543501962,0.536217142,0.781599448,0.185959294,0.185959294,0.185959294,0.217642054,0.17300595,0.000435604,0.632730031,0.37431752,0.171751753,0.935463179,0.002271908,0.800304955,0.840359019,0.02766496,0.567439059,0
0.576046664,0.571765084,0.781661343,0.176688719,0.176688719,0.176688719,0.227001985,0.183851774,0.000457938,0.630624238,0.372029355,0.182889676,0.940014804,0.002504135,0.82174213,0.84172306,0.026793989,0.565171867,0
0.576155691,0.565394293,0.781652501,0.190468164,0.190468164,0.190468164,0.230689231,0.18867214,0.000524616,0.630975946,0.3742493,0.185280145,0.940454915,0.002411105,0.818215489,0.841718376,0.026883925,0.565565038,0
0.58008068,0.566893303,0.781745273,0.194513506,0.194513506,0.194513506,0.233336485,0.188521503,0.000468444,0.630699237,0.371369522,0.187602745,0.953329515,0.002540998,0.822854384,0.84183863,0.026812446,0.565257904,0
0.58356956,0.575030783,0.781660922,0.19308078,0.19308078,0.19308078,0.236078283,0.191910823,0.000475356,0.630828002,0.372785366,0.190988613,0.948544772,0.002369732,0.822873508,0.842143463,0.026846154,0.565407664,0
0.5468273,0.533647412,0.781586817,0.182166786,0.182166786,0.182166786,0.219060225,0.174662951,0.000442391,0.630879029,0.372130007,0.173697308,0.94167272,0.002284704,0.805085451,0.840696767,0.026874624,0.56552725,0
0.52071522,0.510894588,0.781535588,0.173528296,0.173528296,0.173528296,0.209794838,0.163817127,0.000438648,0.628886248,0.38223775,0.163004298,0.929417374,0.002157516,0.789399545,0.839200698,0.026478092,0.563037243,1
0.615296555,0.594571444,0.781869344,0.239475791,0.239475791,0.239475791,0.264630803,0.221134292,0.000472811,0.630767044,0.374248182,0.220209637,0.948519733,0.003279774,0.841615583,0.84328257,0.026819105,0.565288227,0
0.601831662,0.586326891,0.781860923,0.236568202,0.236568202,0.236568202,0.25961993,0.211719515,0.000468643,0.63080677,0.375062349,0.210806123,0.945670681,0.0029817,0.835514861,0.843046523,0.026844391,0.565400053,0
0.557184911,0.521012902,0.781575027,0.183768067,0.183768067,0.183768067,0.215372979,0.17722377,0.00044566,0.631035876,0.3737315,0.175906794,0.936674055,0.002398532,0.809803967,0.841025615,0.026928529,0.565738064,0
0.501253816,0.49253172,0.781457694,0.172390544,0.172390544,0.172390544,0.201853077,0.160051216,0.000437974,0.630279037,0.375009786,0.159075485,0.92532005,0.002117625,0.777670406,0.838318177,0.026696183,0.564660821,0
0.563072394,0.565073077,0.781698536,0.184652986,0.184652986,0.184652986,0.229554694,0.180311817,0.000456441,0.630781428,0.374949394,0.179315285,0.938087397,0.002405116,0.814659311,0.84149242,0.026843097,0.565394457,0
0.565852595,0.54724557,0.781646185,0.196746871,0.196746871,0.196746871,0.224260187,0.182646682,0.000459535,0.630624238,0.369637181,0.181668049,0.941129609,0.002579228,0.816480568,0.841146398,0.026793937,0.565171619,0
0.538268644,0.532951443,0.781573764,0.1865071,0.1865071,0.1865071,0.216602061,0.17172554,0.00045694,0.632344077,0.374763746,0.17073373,0.93257186,0.002253722,0.798872187,0.840277717,0.027639694,0.567402483,0
0.515645443,0.511590556,0.781540922,0.175677384,0.175677384,0.175677384,0.210456651,0.166377947,0.000423276,0.630133491,0.373620782,0.165847221,0.930975103,0.00207119,0.785955339,0.839340962,0.026629983,0.564251583,0
0.578499782,0.573960062,0.78162008,0.194134255,0.194134255,0.194134255,0.232296492,0.188898094,0.00043236,0.630612252,0.369637181,0.187911922,0.942387039,0.002489269,0.825434719,0.841795302,0.026791157,0.565158396,0
0.547535979,0.546014241,0.781597904,0.16720745,0.16720745,0.16720745,0.21896568,0.172855314,0.000492899,0.63210504,0.377245388,0.171895031,0.924961476,0.002312517,0.802340881,0.840645335,0.027524438,0.567222536,0
0.559201919,0.546496065,0.781714115,0.184400152,0.184400152,0.184400152,0.223220195,0.178278226,0.000458113,0.630770469,0.371585366,0.177211372,0.940965173,0.002655645,0.812064216,0.841015335,0.026832945,0.565350071,0
0.562363716,0.549601156,0.781672571,0.197336817,0.197336817,0.197336817,0.225489269,0.180236499,0.000487434,0.630820126,0.371143613,0.179073976,0.941174501,0.002393577,0.812197795,0.841080741,0.026849553,0.565422263,0
0.509430877,0.507575352,0.781416851,0.171210653,0.171210653,0.171210653,0.209227569,0.165850719,0.000434231,0.63025712,0.372813325,0.164859362,0.926639818,0.002096975,0.781654841,0.839116342,0.026662576,0.564460365,0
0.586240733,0.573799454,0.781734326,0.202857022,0.202857022,0.202857022,0.235605559,0.193040597,0.000464077,0.63074273,0.373080614,0.191222381,0.944512689,0.002471443,0.82682113,0.842257395,0.026821919,0.56530093,0
0.588475796,0.586862252,0.781680712,0.190889554,0.190889554,0.190889554,0.232485582,0.185734729,0.000476953,0.630635882,0.370077816,0.18432999,0.949404752,0.002669258,0.82897386,0.842104805,0.026797145,0.56518679,0
0.539467946,0.56828524,0.781639729,0.178458556,0.178458556,0.178458556,0.222369292,0.171273631,0.000443938,0.632249901,0.376494968,0.170296358,0.932981628,0.002250857,0.799065305,0.840298322,0.027744811,0.56754861,0
0.546936328,0.535521174,0.781606325,0.177952889,0.177952889,0.177952889,0.21896568,0.174361678,0.000444962,0.630625265,0.370264582,0.173403212,0.937374266,0.002298762,0.805341465,0.84063231,0.026794557,0.565174556,0
0.545900567,0.559665935,0.781627238,0.180439088,0.180439088,0.180439088,0.218492956,0.173909769,0.000462405,0.630919097,0.369838486,0.172958299,0.942149995,0.002363241,0.804510406,0.840489345,0.026867324,0.565497162,0
0.628815962,0.611060549,0.781873554,0.248704227,0.248704227,0.248704227,0.276448899,0.22587934,0.000478575,0.630764305,0.373852282,0.224952869,0.956821091,0.003550123,0.849847463,0.843769592,0.026832542,0.565348295,0
0.558384213,0.533272659,0.781586115,0.193122919,0.193122919,0.193122919,0.217263874,0.178956089,0.00045699,0.631310872,0.373459738,0.176811703,0.939621031,0.002343383,0.809781259,0.841048558,0.027014968,0.566039059,0
0.577791103,0.574067134,0.781653062,0.177742194,0.177742194,0.177742194,0.22728562,0.183098592,0.000452797,0.630641019,0.370426744,0.182112963,0.940529014,0.002483968,0.823381127,0.841676182,0.026798205,0.565191781,0
0.551733537,0.542213181,0.781613343,0.18857191,0.18857191,0.18857191,0.223503829,0.180236499,0.0004788,0.631544431,0.377431036,0.178485785,0.935852717,0.002311931,0.806330582,0.840980186,0.026972817,0.56589753,0
0.578881378,0.566732694,0.781707519,0.198306013,0.198306013,0.198306013,0.233620119,0.187015139,0.000473235,0.630836564,0.371319196,0.186064399,0.952803752,0.00244135,0.823267022,0.841767098,0.026855808,0.565448894,0
0.57964457,0.570640827,0.781663729,0.192448696,0.192448696,0.192448696,0.237118276,0.189274686,0.00045694,0.630798208,0.373439607,0.188236181,0.948129471,0.0023837,0.822927383,0.842246027,0.026840626,0.565383728,0
0.562690798,0.548851652,0.781611518,0.184315874,0.184315874,0.184315874,0.226812896,0.183023273,0.000453296,0.630771154,0.371787789,0.182075258,0.941775142,0.002332624,0.813817863,0.841442739,0.026830136,0.565337645,0
0.513791976,0.506022806,0.78142429,0.177657916,0.177657916,0.177657916,0.203743973,0.16118099,0.000407805,0.627352365,0.380277264,0.160168916,0.923377543,0.002022283,0.771996375,0.837543863,0.026462941,0.562888341,1
0.54944396,0.517640131,0.781360711,0.171969154,0.171969154,0.171969154,0.205729413,0.170821722,0.000451425,0.634209463,0.382349586,0.169836362,0.932464314,0.002271198,0.799813909,0.840477245,0.03427651,0.569573877,1
0.52654819,0.511215804,0.78128857,0.173401879,0.173401879,0.173401879,0.201002175,0.159147398,0.00041846,0.610214929,0.389358352,0.158155494,0.926596561,0.002087931,0.782937996,0.838173556,0.0256357,0.624147416,1
0.554132141,0.546388993,0.781702606,0.20256205,0.20256205,0.20256205,0.223692919,0.178654817,0.000486885,0.631744771,0.374782758,0.177369731,0.935350358,0.002448695,0.806582438,0.840936435,0.027081661,0.5662449,0
0.533035325,0.530114032,0.781479588,0.166912477,0.166912477,0.166912477,0.209227569,0.167733675,0.000427993,0.645271298,0.37533411,0.166737048,0.930250615,0.002187348,0.793032464,0.839816444,0.02572201,1,0
0.527202355,0.536913111,0.781527027,0.179638448,0.179638448,0.179638448,0.212631181,0.168411539,0.000447207,0.630592047,0.3696383,0.167453435,0.932288869,0.002212291,0.793888119,0.83992844,0.026788057,0.565143574,0
0.510630179,0.513624926,0.78140815,0.171294931,0.171294931,0.171294931,0.206580316,0.16118099,0.000427219,0.628973918,0.376250048,0.160229244,0.926887834,0.001912141,0.782429147,0.838918294,0.026604441,0.564077035,0
0.496511121,0.478184057,0.781043377,0.178753529,0.178753529,0.178753529,0.19693675,0.157038488,0.000408927,0.62992185,0.374729077,0.156074203,0.916081675,0.002039364,0.772413311,0.838136939,0.026623492,0.564208172,0
0.539467946,0.524117993,0.781604782,0.17091568,0.17091568,0.17091568,0.215845703,0.17089704,0.000434406,0.631935864,0.371892915,0.169911771,0.932558622,0.002267989,0.799583728,0.840269765,0.027546407,0.5672586,0
0.494984736,0.495636811,0.781297272,0.169314399,0.169314399,0.169314399,0.20487851,0.161256308,0.000422403,0.630239312,0.371570827,0.160297112,0.923824887,0.002020011,0.773151189,0.838680139,0.026734763,0.564874343,0
0.55892935,0.517854275,0.781486887,0.173444018,0.173444018,0.173444018,0.212631181,0.17556677,0.000461007,0.631634498,0.374042404,0.174579594,0.921560747,0.002563284,0.808695748,0.841021073,0.027205116,0.566576669,0
0.544973833,0.539804058,0.781599027,0.17420252,0.17420252,0.17420252,0.21716933,0.172930632,0.000451026,0.631818057,0.372390585,0.171985521,0.921216955,0.002362153,0.801954099,0.840455909,0.027197347,0.566557441,0
0.570431749,0.56828524,0.781724361,0.181703257,0.181703257,0.181703257,0.226340172,0.179558635,0.000462529,0.63135779,0.37608453,0.178576276,0.937286468,0.002451212,0.813869713,0.841448781,0.027060937,0.566183154,0
0.537069341,0.534022164,0.78157601,0.175298133,0.175298133,0.175298133,0.215372979,0.170671085,0.000446958,0.633418035,0.372500185,0.16973079,0.931854429,0.002255858,0.797407705,0.840159719,0.028786667,0.568452689,0
0.52523986,0.519246212,0.781475378,0.173612574,0.173612574,0.173612574,0.211591188,0.168938766,0.000438224,0.628449268,0.371031777,0.167936053,0.935607152,0.002144943,0.791616043,0.839789681,0.026436075,0.5626085,0
0.551133886,0.55158199,0.781636641,0.181703257,0.181703257,0.181703257,0.218303867,0.174060405,0.000439147,0.631819085,0.373884715,0.173086494,0.939859952,0.002398086,0.804677503,0.840623086,0.027279752,0.566751531,0
0.55849324,0.560308368,0.781636361,0.174160381,0.174160381,0.174160381,0.220383852,0.172328086,0.000448231,0.63170573,0.373385926,0.171321921,0.935946138,0.002353251,0.808116894,0.840906846,0.027709811,0.567501682,0
0.52872874,0.521441191,0.781514676,0.180944756,0.180944756,0.180944756,0.208376666,0.165926038,0.000432983,0.602282845,0.377747532,0.16492723,0.930353765,0.002184627,0.788818932,0.839422406,0.025560847,0.600878792,0
0.561709551,0.552652712,0.781678887,0.183093843,0.183093843,0.183093843,0.22312565,0.175265497,0.000442067,0.630984165,0.372525907,0.17429304,0.940009705,0.002485545,0.811546874,0.841083343,0.026957214,0.565842666,0
0.646096816,0.632742652,0.781907239,0.192195862,0.192195862,0.192195862,0.248463648,0.205392785,0.000567138,0.630864303,0.372390585,0.202865546,0.955362569,0.002903296,0.85088775,0.843522773,0.026859967,0.565466439,0
0.532217619,0.52674126,0.78154401,0.169820067,0.169820067,0.169820067,0.21300936,0.17006854,0.000411573,0.638056328,0.371032895,0.169089812,0.939877358,0.002225682,0.795450324,0.84001022,0.031277124,0.569236551,0
0.505015264,0.501954066,0.781387939,0.169356538,0.169356538,0.169356538,0.206674861,0.165474128,0.000426795,0.629810208,0.37408602,0.164520021,0.926723799,0.002068412,0.779772333,0.838889508,0.026497263,0.563217175,0
